player_id,Y,R,YR,fouls,fouled,offsides,crosses,interceptions,tklw,pens_won,pens_conceded,OG,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
2332,3,0,0,10,15,1,31,13,28,0,0,0,91,4,11,26.7
2333,0,1,0,10,7,17,2,7,8,0,0,0,30,24,38,38.7
2334,0,0,0,9,12,8,22,8,8,0,0,0,53,13,45,22.4
2335,2,0,0,12,23,6,25,11,8,0,0,0,40,15,22,40.5
2336,2,0,0,11,6,0,11,16,20,0,0,0,43,18,13,58.1
2337,1,0,0,6,2,0,27,4,2,0,0,0,39,6,8,42.9
2338,3,0,0,17,4,0,3,9,18,0,0,0,55,4,12,25.0
2339,3,0,0,15,10,1,3,1,4,1,0,0,24,33,25,56.9
2340,1,0,0,13,10,3,13,2,5,0,0,0,36,3,5,37.5
2341,1,0,0,5,2,0,0,14,4,0,0,0,22,19,16,54.3
2342,1,0,0,14,4,4,2,0,1,0,0,0,17,21,25,45.7
2343,1,0,0,5,3,1,21,6,10,0,0,0,21,0,3,0.0
2344,0,0,0,4,1,0,0,3,7,0,0,0,9,3,1,75.0
2345,1,0,0,2,1,0,15,4,2,0,0,0,22,7,1,87.5
2346,0,0,0,1,0,1,7,0,0,0,0,0,7,0,1,0.0
2347,0,0,0,6,0,0,0,0,1,0,0,0,4,0,4,0.0
2348,0,0,0,3,2,0,0,0,0,0,0,0,6,1,1,50.0
2349,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,100.0
2350,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0
2351,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,100.0
2352,3,0,0,4,7,1,1,0,1,0,0,0,12,38,25,60.3
2353,3,1,1,10,9,0,2,3,5,0,0,0,24,3,6,33.3
2354,0,0,0,2,0,0,3,0,2,0,0,0,4,1,3,25.0
2355,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0
2356,0,0,0,0,1,0,0,0,3,0,0,0,4,0,1,0.0
2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2359,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2360,1,0,0,1,2,0,0,2,0,0,1,0,76,1,1,50.0
2361,7,0,0,29,24,1,6,36,27,0,2,0,160,69,48,59.0
2362,4,0,0,34,33,2,61,13,24,0,0,0,99,27,35,43.5
2363,5,1,1,15,27,0,13,31,17,0,1,0,144,26,24,52.0
2364,4,0,0,31,18,1,68,47,39,0,2,0,165,27,20,57.4
2365,3,1,1,28,13,1,0,27,25,0,0,0,141,83,36,69.7
2366,2,1,0,28,25,4,5,4,8,0,0,0,52,125,83,60.1
2367,9,0,0,26,9,0,9,30,22,0,0,1,104,45,36,55.6
2368,2,0,0,17,9,0,60,12,27,0,0,0,111,10,13,43.5
2369,3,0,0,15,31,5,37,15,11,0,1,0,109,3,20,13.0
2370,3,0,0,8,10,0,29,27,21,0,0,0,104,8,11,42.1
2371,0,1,0,20,31,7,51,2,12,0,0,0,84,9,14,39.1
2372,4,0,0,16,14,0,30,9,25,0,0,0,51,11,23,32.4
2373,3,0,0,23,14,6,30,6,14,0,0,0,50,14,30,31.8
2374,2,0,0,12,5,0,57,17,16,0,0,0,54,13,16,44.8
2375,3,0,0,10,12,1,93,2,3,0,0,0,30,3,8,27.3
2376,2,0,0,10,11,8,8,2,4,0,0,0,11,12,23,34.3
2377,0,0,0,14,5,8,7,0,1,0,0,0,5,31,12,72.1
2378,2,0,0,13,5,0,6,8,8,0,0,0,33,16,3,84.2
2379,0,0,0,8,0,4,8,0,1,0,0,0,16,1,13,7.1
2380,2,1,1,14,2,0,3,6,12,0,0,0,31,13,14,48.1
2381,1,0,0,13,2,0,1,0,1,0,0,0,3,10,9,52.6
2382,0,0,0,4,2,2,0,0,0,0,0,0,4,13,20,39.4
2383,0,0,0,3,4,0,0,0,0,0,0,0,3,0,3,0.0
2384,0,0,0,2,1,0,11,1,1,0,0,0,5,1,0,100.0
2385,0,0,0,2,0,0,2,0,0,0,0,0,5,0,0,0.0
2386,0,0,0,1,5,0,1,1,1,0,0,0,6,2,2,50.0
2387,0,0,0,2,2,0,1,4,1,0,0,0,10,2,1,66.7
2388,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0.0
2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2391,2,0,0,19,15,0,30,43,34,0,0,0,160,21,10,67.7
2392,7,0,0,26,5,1,4,11,15,0,0,0,124,49,23,68.1
2393,2,0,0,10,46,13,32,8,15,1,0,0,61,5,21,19.2
2394,5,1,0,32,72,4,21,21,34,0,0,0,118,24,25,49.0
2395,5,1,1,23,19,2,49,22,32,0,0,0,120,21,19,52.5
2396,3,0,0,17,38,3,118,17,34,0,0,0,144,8,4,66.7
2397,7,0,0,20,22,0,22,28,23,0,0,0,99,51,24,68.0
2398,7,0,0,24,54,10,56,1,13,0,0,0,44,1,7,12.5
2399,2,0,0,0,3,0,0,0,0,0,0,0,17,8,0,100.0
2400,9,0,0,49,68,1,4,29,47,0,1,0,146,18,17,51.4
2401,5,0,0,17,15,0,5,13,10,0,0,0,97,6,5,54.5
2402,4,2,0,21,13,2,3,18,10,0,0,0,82,27,18,60.0
2403,2,0,0,19,21,2,90,21,15,0,0,0,92,8,8,50.0
2404,0,0,0,22,41,5,31,5,19,0,0,0,74,3,9,25.0
2405,1,0,0,10,14,18,6,6,3,0,0,0,36,41,34,54.7
2406,2,0,0,10,15,10,60,19,17,0,0,0,104,7,15,31.8
2407,0,0,0,22,25,5,47,12,25,1,0,0,78,4,6,40.0
2408,2,0,0,4,0,0,17,15,9,0,0,1,63,10,9,52.6
2409,1,0,0,0,2,0,0,0,0,0,0,0,17,2,0,100.0
2410,0,0,0,5,5,2,1,4,3,0,0,0,19,11,13,45.8
2411,2,0,0,5,19,0,8,0,5,0,0,0,38,2,5,28.6
2412,1,0,0,11,8,1,13,2,4,1,0,0,21,0,0,0.0
2413,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0
2414,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,100.0
2415,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
2416,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0.0
2417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2418,5,0,0,15,42,6,157,21,22,1,0,0,189,7,18,28.0
2419,4,0,0,22,16,2,34,25,23,0,0,0,157,71,44,61.7
2420,5,0,0,23,55,24,18,9,5,1,0,0,56,51,49,51.0
2421,7,0,0,40,26,4,82,29,44,0,0,0,165,24,23,51.1
2422,3,0,0,0,1,0,0,0,0,0,0,0,55,4,0,100.0
2423,4,0,0,26,10,0,0,21,14,0,0,0,107,54,22,71.1
2424,3,0,0,23,52,4,87,19,37,2,0,0,102,2,11,15.4
2425,6,0,0,25,9,0,8,12,22,0,1,0,102,60,22,73.2
2426,7,0,0,19,22,1,25,14,26,0,0,0,117,23,17,57.5
2427,4,0,0,15,2,0,1,12,14,0,1,0,59,28,26,51.9
2428,3,0,0,21,54,9,17,10,16,0,0,0,68,8,8,50.0
2429,4,1,0,17,25,7,82,13,8,1,0,0,74,9,5,64.3
2430,3,0,0,11,22,1,9,14,24,0,0,0,82,3,5,37.5
2431,1,0,0,9,18,4,37,5,11,0,0,0,67,12,13,48.0
2432,2,0,0,43,17,10,17,4,21,0,0,0,70,8,23,25.8
2433,5,0,0,10,11,1,3,11,7,0,0,0,69,33,27,55.0
2434,2,0,0,8,16,16,21,5,6,1,0,0,40,4,11,26.7
2435,4,0,0,15,11,0,6,10,20,0,0,0,62,14,19,42.4
2436,5,0,0,31,23,4,8,8,21,0,0,0,44,13,26,33.3
2437,0,0,0,0,1,0,0,0,0,0,0,0,12,4,0,100.0
2438,4,0,0,8,7,1,9,8,10,0,0,0,44,12,11,52.2
2439,0,0,0,8,1,1,6,2,5,0,0,0,16,0,3,0.0
2440,0,0,0,7,6,0,15,4,3,0,0,0,14,2,4,33.3
2441,4,1,1,13,11,2,2,0,2,0,0,0,8,3,6,33.3
2442,1,0,0,1,2,1,0,0,0,0,0,0,1,1,3,25.0
2443,0,0,0,1,3,0,7,0,1,0,0,0,2,1,2,33.3
2444,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0
2445,0,0,0,0,4,1,0,0,0,0,0,0,2,1,1,50.0
2446,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0.0
2447,2,0,0,0,8,0,0,0,2,0,0,0,46,8,0,100.0
2448,4,1,0,29,36,1,192,36,28,0,0,0,208,17,23,42.5
2449,4,0,0,27,26,6,97,22,18,0,2,0,203,22,18,55.0
2450,5,0,0,30,66,16,120,18,25,2,0,0,171,4,13,23.5
2451,6,0,0,19,12,0,17,21,21,0,1,0,147,39,32,54.9
2452,5,0,0,27,34,4,10,21,25,0,1,0,146,8,24,25.0
2453,2,0,0,27,13,33,1,0,3,0,0,0,24,39,40,49.4
2454,4,0,0,24,26,3,10,30,37,1,0,0,128,49,37,57.0
2455,9,0,0,65,62,2,29,24,37,1,0,0,125,61,44,58.1
2456,0,0,0,14,41,4,62,12,20,0,1,0,88,13,14,48.1
2457,4,0,0,17,15,1,0,20,20,0,1,0,121,32,38,45.7
2458,8,0,0,35,42,7,111,10,34,2,1,0,153,4,13,23.5
2459,5,0,0,14,22,1,7,10,16,0,0,0,65,10,13,43.5
2460,3,0,0,18,16,9,19,4,13,1,0,0,37,7,19,26.9
2461,4,0,0,5,0,1,1,7,8,0,0,0,27,21,13,61.8
2462,6,0,0,28,7,4,1,5,11,0,0,0,13,25,23,52.1
2463,1,0,0,8,21,0,7,4,2,0,0,0,42,0,7,0.0
2464,1,0,0,6,13,3,13,1,9,0,0,0,30,2,3,40.0
2465,0,0,0,10,5,0,0,8,8,0,0,0,22,6,12,33.3
2466,0,0,0,1,0,0,0,3,1,0,0,0,3,2,1,66.7
2467,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0.0
2468,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0
2469,1,0,0,1,2,0,0,1,1,0,0,0,5,3,2,60.0
2470,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,50.0
2471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2472,1,0,0,0,2,0,0,0,0,0,0,0,29,8,0,100.0
2473,5,0,0,19,19,0,11,16,44,0,0,0,198,15,16,48.4
2474,5,0,0,16,26,14,123,10,19,0,0,0,100,14,27,34.1
2475,5,0,0,24,29,0,4,16,21,0,0,0,148,55,26,67.9
2476,5,0,0,31,27,19,70,14,23,0,0,0,115,16,32,33.3
2477,9,0,0,32,23,1,38,30,25,1,0,0,168,46,32,59.0
2478,1,0,0,26,56,9,41,14,34,1,0,0,144,9,17,34.6
2479,7,0,0,27,59,1,46,11,21,0,0,0,145,5,4,55.6
2480,4,1,1,33,35,33,10,1,10,2,0,0,54,44,32,57.9
2481,4,1,0,20,17,7,87,9,22,0,0,0,122,7,11,38.9
2482,7,1,1,16,6,1,3,27,19,0,0,0,77,46,32,59.0
2483,5,0,0,23,24,0,16,28,25,0,0,0,94,14,21,40.0
2484,1,0,0,11,29,9,65,9,19,0,1,0,98,5,16,23.8
2485,3,0,0,24,32,17,40,2,15,0,0,0,63,5,13,27.8
2486,4,0,0,29,12,0,11,16,14,0,0,0,72,21,23,47.7
2487,10,1,1,41,14,2,16,14,39,0,0,0,72,47,32,59.5
2488,5,0,0,17,2,0,1,10,10,0,0,0,49,31,18,63.3
2489,2,0,0,14,16,8,12,1,2,0,0,0,26,4,12,25.0
2490,2,0,0,14,8,0,6,15,22,0,0,0,53,12,10,54.5
2491,1,0,0,4,0,0,0,4,5,0,0,0,19,13,6,68.4
2492,0,0,0,2,2,1,8,1,4,0,0,0,15,0,1,0.0
2493,0,0,0,3,2,0,6,0,1,0,0,0,5,0,2,0.0
2494,2,0,0,7,1,0,0,6,0,0,0,0,14,1,6,14.3
2495,0,1,0,3,1,1,0,1,1,0,1,0,9,1,0,100.0
2496,1,0,0,1,4,0,6,1,4,0,0,0,7,3,1,75.0
2497,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0.0
2498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2499,2,0,0,0,8,0,0,1,1,0,0,1,58,10,1,90.9
2500,4,0,0,32,45,25,111,14,17,0,0,1,119,32,23,58.2
2501,6,0,0,37,26,1,4,31,28,0,0,0,213,34,46,42.5
2502,9,1,1,37,11,0,1,33,11,0,0,0,137,60,37,61.9
2503,2,0,0,45,23,11,11,17,23,1,1,0,78,70,91,43.5
2504,6,1,1,19,37,12,153,3,12,3,1,0,131,8,9,47.1
2505,5,0,0,22,12,5,121,15,39,0,0,0,124,13,16,44.8
2506,7,0,0,54,41,0,57,12,31,0,0,1,152,22,23,48.9
2507,5,2,1,30,35,3,30,10,11,0,0,0,107,24,18,57.1
2508,4,0,0,15,7,0,37,15,22,0,0,0,139,15,9,62.5
2509,5,0,0,29,33,0,44,20,25,0,1,1,119,33,20,62.3
2510,2,0,0,28,6,0,13,32,20,0,0,0,112,31,31,50.0
2511,1,0,0,29,23,0,10,23,28,0,1,0,102,28,30,48.3
2512,4,0,0,30,22,12,138,5,14,0,0,0,63,20,42,32.3
2513,1,1,0,15,14,0,1,11,9,0,0,0,68,43,15,74.1
2514,4,0,0,21,11,0,13,15,32,0,0,0,76,14,24,36.8
2515,1,0,0,11,20,0,21,2,10,0,0,0,45,13,15,46.4
2516,4,0,0,11,7,0,0,8,11,0,0,0,40,7,8,46.7
2517,1,0,0,5,11,0,31,0,1,0,0,0,27,1,10,9.1
2518,2,0,0,5,2,0,21,7,5,0,0,0,37,10,4,71.4
2519,0,0,0,7,11,3,2,0,1,0,0,0,13,21,23,47.7
2520,2,0,0,5,12,1,11,1,4,0,0,0,15,1,3,25.0
2521,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
2522,3,0,0,20,10,5,7,3,6,0,1,0,19,27,19,58.7
2523,0,0,0,4,1,0,6,0,0,0,0,0,9,1,8,11.1
2524,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,100.0
2525,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0
2526,3,1,0,1,4,0,0,0,0,0,0,0,60,6,0,100.0
2527,5,0,0,36,20,0,7,37,27,0,0,0,169,44,28,61.1
2528,11,1,0,43,9,0,3,32,25,0,1,0,156,83,81,50.6
2529,13,0,0,33,23,1,1,28,22,0,1,1,111,110,60,64.7
2530,10,0,0,70,61,6,19,16,43,0,1,0,197,164,107,60.5
2531,7,0,0,58,56,3,104,12,28,1,0,0,121,25,34,42.4
2532,7,0,0,32,18,1,47,24,19,0,1,0,136,29,35,45.3
2533,1,0,0,21,52,8,145,11,17,0,0,0,98,11,16,40.7
2534,3,0,0,20,20,19,10,4,18,0,0,0,69,26,51,33.8
2535,1,0,0,27,22,3,47,6,21,0,0,0,83,14,24,36.8
2536,4,0,0,36,36,0,19,6,17,0,0,0,81,16,31,34.0
2537,8,0,0,29,1,1,1,10,15,0,0,0,49,57,33,63.3
2538,1,0,0,21,11,3,75,4,15,0,0,0,52,11,21,34.4
2539,1,0,0,6,8,0,26,10,24,0,0,0,52,16,20,44.4
2540,3,0,0,21,19,3,46,14,22,0,1,0,61,7,6,53.8
2541,4,0,0,45,19,27,12,0,10,0,0,0,34,29,51,36.3
2542,2,0,0,17,8,0,29,9,21,0,0,0,66,23,17,57.5
2543,1,0,0,14,8,4,0,1,2,0,0,0,22,12,18,40.0
2544,1,0,0,11,5,6,46,1,2,0,0,0,27,5,12,29.4
2545,2,0,0,9,10,0,1,7,7,0,0,0,38,29,13,69.0
2546,0,0,0,7,4,1,10,8,7,0,1,0,13,1,8,11.1
2547,3,0,0,11,5,0,7,7,15,0,0,0,24,7,7,50.0
2548,3,0,0,15,3,2,1,0,7,0,1,0,18,16,17,48.5
2549,3,0,0,7,7,1,1,3,13,0,0,0,36,6,10,37.5
2550,1,0,0,1,2,0,0,1,1,0,0,0,13,5,4,55.6
2551,0,0,0,5,6,3,11,1,3,0,0,0,16,3,6,33.3
2552,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0
2553,0,0,0,2,3,0,3,0,3,0,0,0,7,1,4,20.0
2554,0,0,0,2,2,0,0,1,0,0,0,0,2,2,0,100.0
2555,0,0,0,4,0,0,1,0,1,0,0,0,2,0,0,0.0
2556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
2557,7,0,0,22,13,6,2,31,24,0,0,0,148,84,39,68.3
2558,4,0,0,36,48,11,19,22,32,0,0,0,121,20,34,37.0
2559,4,0,0,2,7,0,0,1,0,0,2,1,41,10,3,76.9
2560,10,0,0,31,79,3,152,10,27,0,0,0,129,16,39,29.1
2561,0,1,0,9,20,9,7,2,3,0,0,0,41,31,40,43.7
2562,1,0,0,15,7,1,0,23,24,0,1,0,110,44,38,53.7
2563,5,0,0,48,23,1,25,17,36,0,0,0,147,9,22,29.0
2564,6,0,0,23,35,4,6,29,30,0,1,0,155,20,14,58.8
2565,8,0,0,21,34,3,62,19,24,0,1,0,83,26,27,49.1
2566,0,1,0,21,10,1,40,22,22,0,0,1,86,16,33,32.7
2567,3,0,0,16,2,2,26,15,19,0,1,0,79,14,10,58.3
2568,3,0,0,21,19,0,3,32,29,1,0,0,91,38,25,60.3
2569,2,0,0,13,14,4,51,22,16,0,0,0,72,11,9,55.0
2570,4,0,0,12,22,1,9,7,12,0,0,0,47,14,22,38.9
2571,6,0,0,13,6,0,0,6,14,0,0,1,51,25,18,58.1
2572,2,0,0,9,6,0,27,11,11,0,0,0,63,10,13,43.5
2573,5,0,0,16,13,1,28,14,27,0,1,0,78,4,9,30.8
2574,1,0,0,22,35,8,56,7,10,0,0,0,42,10,11,47.6
2575,0,0,0,6,29,4,36,8,10,0,0,0,58,0,9,0.0
2576,0,0,0,0,1,0,0,0,0,0,0,0,14,2,0,100.0
2577,1,0,0,9,16,4,33,5,14,0,0,0,44,23,23,50.0
2578,1,0,0,7,15,0,24,5,11,0,0,0,29,15,14,51.7
2579,1,0,0,8,8,0,1,9,8,0,0,0,41,2,4,33.3
2580,2,0,0,13,5,0,4,8,12,0,0,0,47,8,3,72.7
2581,2,0,0,10,3,0,11,6,12,0,0,0,37,4,7,36.4
2582,2,0,0,7,5,7,1,2,0,0,1,0,7,6,7,46.2
2583,1,0,0,2,1,0,0,4,3,0,0,0,23,2,6,25.0
2584,4,1,1,3,12,0,12,1,1,0,0,0,9,4,5,44.4
2585,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2586,1,0,0,4,1,0,0,3,3,0,0,0,15,4,4,50.0
2587,1,0,0,4,3,3,0,0,0,0,0,0,4,3,7,30.0
2588,0,0,0,3,1,0,0,2,2,0,0,0,3,2,5,28.6
2589,0,0,0,2,2,0,0,0,0,0,0,0,4,1,0,100.0
2590,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0.0
2591,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0.0
2592,4,0,0,2,5,0,0,2,1,0,1,0,40,11,0,100.0
2593,11,1,0,52,57,8,175,13,21,1,1,0,116,8,12,40.0
2594,3,0,0,34,19,23,7,0,3,1,0,0,57,80,45,64.0
2595,4,0,0,18,51,0,57,21,30,0,0,0,173,24,10,70.6
2596,0,0,0,22,38,17,27,9,12,0,0,0,87,27,28,49.1
2597,6,0,0,21,8,1,0,16,14,0,0,0,75,46,29,61.3
2598,7,0,0,25,12,0,13,21,29,0,0,0,82,60,38,61.2
2599,8,2,1,33,22,1,5,22,26,0,0,0,85,31,26,54.4
2600,4,0,0,41,35,4,29,13,21,0,0,0,70,3,7,30.0
2601,5,2,2,24,14,5,49,24,21,1,0,0,76,10,13,43.5
2602,8,1,1,25,3,0,28,31,25,0,1,0,106,10,11,47.6
2603,8,0,0,25,41,2,7,22,18,1,0,0,97,21,19,52.5
2604,4,0,0,14,27,0,7,17,13,0,0,0,72,26,8,76.5
2605,4,1,0,14,17,4,58,13,9,0,0,0,54,6,8,42.9
2606,3,0,0,7,5,0,0,8,8,0,1,0,49,12,11,52.2
2607,1,0,0,18,7,0,18,12,15,0,0,0,58,26,16,61.9
2608,4,0,0,18,8,1,2,16,12,0,0,0,60,11,10,52.4
2609,3,0,0,12,4,0,5,5,7,0,1,0,42,2,7,22.2
2610,0,0,0,5,16,3,27,2,4,0,0,0,29,2,10,16.7
2611,4,0,0,6,5,0,0,9,3,0,0,1,51,15,7,68.2
2612,0,0,0,3,4,13,10,7,3,0,0,0,38,2,12,14.3
2613,4,0,0,22,9,3,7,5,18,0,0,0,29,8,10,44.4
2614,4,0,0,15,16,1,28,3,13,0,1,0,45,5,5,50.0
2615,4,0,0,7,21,2,9,1,4,1,0,0,22,4,3,57.1
2616,2,0,0,9,3,0,0,8,6,0,0,0,20,17,5,77.3
2617,0,0,0,5,3,1,5,3,5,0,0,0,15,4,1,80.0
2618,2,0,0,5,4,2,4,0,2,0,0,0,13,1,2,33.3
2619,1,0,0,2,6,0,11,1,5,0,0,0,27,1,2,33.3
2620,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
2621,0,0,0,4,2,1,4,0,0,0,0,0,8,0,1,0.0
2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
2624,4,0,0,51,40,1,147,49,53,0,1,0,244,57,42,57.6
2625,3,1,0,3,4,0,0,2,3,0,1,0,34,9,1,90.0
2626,4,0,0,41,95,17,7,5,8,3,0,0,81,58,125,31.7
2627,2,0,0,25,28,0,1,36,34,0,1,0,147,52,66,44.1
2628,2,0,0,26,31,8,65,20,25,1,0,0,121,40,56,41.7
2629,3,1,0,40,30,2,24,18,24,0,0,0,177,25,32,43.9
2630,4,0,0,31,23,8,50,14,17,0,0,0,109,6,19,24.0
2631,4,1,0,41,41,2,48,33,35,1,1,0,153,16,32,33.3
2632,2,0,0,24,12,1,82,11,36,0,0,0,112,11,9,55.0
2633,3,0,0,24,28,2,42,16,22,0,0,0,111,10,17,37.0
2634,3,0,0,13,8,1,6,18,15,0,1,1,70,31,31,50.0
2635,6,1,1,11,4,0,0,24,7,0,0,0,70,29,19,60.4
2636,1,0,0,17,16,2,35,11,13,0,0,0,64,13,11,54.2
2637,7,0,0,36,25,0,6,12,15,0,1,0,80,15,15,50.0
2638,6,0,0,9,2,0,0,11,11,0,0,0,67,25,13,65.8
2639,0,0,0,12,20,1,18,6,15,0,0,0,43,4,15,21.1
2640,2,0,0,7,13,16,3,1,2,0,0,0,28,26,46,36.1
2641,1,0,0,11,2,0,6,15,12,0,0,1,15,15,4,78.9
2642,5,1,1,21,24,1,4,11,12,0,0,0,36,11,15,42.3
2643,1,0,0,8,7,1,18,3,12,0,0,0,47,12,19,38.7
2644,1,0,0,11,11,1,18,7,3,1,0,0,27,10,10,50.0
2645,0,0,0,10,6,2,2,0,2,1,0,0,10,8,20,28.6
2646,0,0,0,6,2,1,1,1,0,0,0,0,6,1,5,16.7
2647,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0
2648,0,0,0,3,2,2,9,0,1,0,0,0,8,0,4,0.0
2649,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2650,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
2651,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0
2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2653,3,0,0,0,2,0,0,0,0,0,0,0,23,7,1,87.5
2654,2,0,0,21,30,2,21,22,24,0,0,0,131,45,47,48.9
2655,7,0,0,48,30,0,8,13,32,1,0,0,218,45,41,52.3
2656,6,0,0,29,41,0,81,28,42,1,1,0,164,25,57,30.5
2657,4,0,0,22,18,10,174,16,19,1,0,0,128,10,23,30.3
2658,5,1,0,36,40,0,15,35,36,0,0,0,160,21,18,53.8
2659,6,0,0,28,16,0,1,33,20,0,0,1,117,56,43,56.6
2660,10,0,0,33,23,1,2,23,19,0,2,1,109,39,36,52.0
2661,3,0,0,25,29,1,105,10,12,0,1,0,123,28,22,56.0
2662,6,0,0,30,30,16,2,1,3,1,0,0,46,59,89,39.9
2663,7,0,0,31,30,0,70,23,20,0,0,0,93,27,26,50.9
2664,3,0,0,25,36,7,10,1,4,2,0,0,52,50,63,44.2
2665,2,0,0,11,28,10,84,11,15,0,1,0,79,16,18,47.1
2666,1,0,0,18,25,9,90,4,6,0,0,0,47,22,26,45.8
2667,5,0,0,13,14,2,17,12,19,0,0,0,47,25,18,58.1
2668,2,0,0,14,4,1,0,13,10,0,1,0,49,17,18,48.6
2669,5,0,0,38,9,1,4,19,35,0,2,0,72,35,30,53.8
2670,3,0,0,13,19,1,54,5,12,0,0,0,33,13,11,54.2
2671,1,0,0,13,10,3,63,3,5,0,0,0,31,7,13,35.0
2672,1,0,0,11,6,2,14,5,5,1,0,0,37,2,10,16.7
2673,1,0,0,0,0,0,0,0,0,0,0,0,11,2,0,100.0
2674,1,0,0,9,0,1,14,1,5,0,0,0,19,2,5,28.6
2675,0,0,0,8,4,1,0,1,3,0,0,0,10,17,5,77.3
2676,0,0,0,2,3,0,0,0,0,0,0,0,3,1,2,33.3
2677,0,0,0,1,2,0,0,0,0,0,0,0,1,3,3,50.0
2678,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0.0
2679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
2680,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
2681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
2683,2,0,0,0,7,0,0,0,2,0,0,0,26,10,0,100.0
2684,3,0,0,30,20,3,110,18,24,0,0,0,130,28,21,57.1
2685,4,0,0,40,26,27,10,5,15,3,0,0,55,158,124,56.0
2686,8,1,0,47,15,1,0,15,18,0,1,0,129,59,30,66.3
2687,5,0,0,33,13,1,2,18,18,0,1,0,129,93,35,72.7
2688,3,0,0,39,46,2,11,16,26,0,0,0,144,19,39,32.8
2689,3,0,0,28,24,6,111,30,25,0,0,0,134,14,42,25.0
2690,3,0,0,29,30,2,52,11,19,0,0,0,118,13,18,41.9
2691,1,0,0,22,18,0,116,21,22,0,0,0,168,15,14,51.7
2692,2,1,0,24,8,0,90,15,18,0,0,0,98,16,14,53.3
2693,5,0,0,43,16,0,3,33,15,0,0,0,115,71,41,63.4
2694,5,0,0,37,55,0,13,11,18,0,0,0,100,56,37,60.2
2695,1,0,0,24,27,6,101,12,18,0,0,0,86,30,36,45.5
2696,3,0,0,20,4,1,21,12,15,0,0,0,89,21,17,55.3
2697,4,0,0,26,10,0,0,15,19,0,0,0,49,26,25,51.0
2698,4,0,0,13,12,9,6,5,4,0,0,0,28,50,69,42.0
2699,5,0,0,26,16,2,12,9,9,1,0,0,74,36,38,48.6
2700,3,2,0,8,20,4,79,4,2,0,0,0,37,10,20,33.3
2701,3,0,0,8,19,3,46,3,8,0,0,0,39,11,14,44.0
2702,6,1,1,9,1,0,5,8,9,0,0,0,21,4,7,36.4
2703,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0.0
2704,3,0,0,8,4,1,23,2,2,0,0,0,16,3,5,37.5
2705,0,0,0,0,1,0,0,0,4,0,0,0,3,2,4,33.3
2706,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,50.0
2707,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0
