Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
184.0,Thomas Strakosha,al ALB,GK,Brentford,eng Premier League,28.0,1995.0,1.5,2.0,0.0,0.0,0.0,0.0,1.5,0.2,-0.5,-0.3,12.0,30.0,40.0,56.0,5.0,41.1,35.8,15.0,46.7,39.9,37.0,2.0,5.4,1.0,0.67,10.0
185.0,Mile Svilar,rs SRB,GK,Roma,it Serie A,23.0,1999.0,15.0,19.0,1.0,0.0,3.0,1.0,20.2,0.24,2.2,0.14,44.0,116.0,37.9,516.0,77.0,15.9,25.3,89.0,38.2,36.2,208.0,16.0,7.7,7.0,0.47,12.0
186.0,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,33.0,1990.0,35.0,30.0,2.0,0.0,4.0,2.0,28.3,0.24,0.3,0.01,147.0,340.0,43.2,828.0,134.0,32.0,32.8,174.0,43.1,40.2,555.0,26.0,4.7,20.0,0.57,11.6
187.0,Arnau Tenas,es ESP,GK,Paris S-G,fr Ligue 1,22.0,2001.0,5.9,7.0,0.0,0.0,2.0,0.0,6.0,0.24,-1.0,-0.17,14.0,46.0,30.4,174.0,19.0,23.0,29.6,37.0,16.2,27.1,71.0,2.0,2.8,5.0,0.85,14.8
188.0,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,31.0,1992.0,28.0,27.0,2.0,0.0,1.0,0.0,27.7,0.25,0.7,0.03,92.0,167.0,55.1,871.0,115.0,14.4,26.3,163.0,25.8,30.9,334.0,13.0,3.9,31.0,1.11,15.6
189.0,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,33.0,1990.0,33.0,35.0,6.0,3.0,5.0,0.0,40.2,0.27,5.2,0.16,164.0,382.0,42.9,1051.0,120.0,29.0,32.1,176.0,43.8,38.2,307.0,7.0,2.3,23.0,0.7,14.6
190.0,James Trafford,eng ENG,GK,Burnley,eng Premier League,20.0,2002.0,28.0,62.0,5.0,0.0,10.0,2.0,54.1,0.3,-5.9,-0.21,138.0,606.0,22.8,1332.0,162.0,33.9,31.3,198.0,78.3,54.2,419.0,30.0,7.2,43.0,1.54,15.0
191.0,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,33.0,1990.0,32.0,48.0,9.0,0.0,4.0,0.0,48.3,0.28,0.3,0.01,102.0,361.0,28.3,949.0,137.0,28.9,29.8,212.0,41.0,36.2,452.0,16.0,3.5,30.0,0.94,15.2
192.0,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,24.0,1999.0,4.0,5.0,1.0,0.0,0.0,0.0,5.0,0.23,0.0,0.01,22.0,72.0,30.6,92.0,13.0,55.4,41.7,26.0,80.8,55.6,60.0,3.0,5.0,3.0,0.75,14.8
193.0,Stefano Turati,it ITA,GK,Frosinone,it Serie A,21.0,2001.0,30.5,58.0,5.0,0.0,10.0,1.0,47.5,0.28,-9.5,-0.31,72.0,316.0,22.8,919.0,147.0,27.3,29.2,144.0,45.1,38.8,412.0,18.0,4.4,19.0,0.62,13.7
194.0,Matt Turner,us USA,GK,Nott'ham Forest,eng Premier League,29.0,1994.0,17.0,28.0,2.0,1.0,4.0,0.0,22.1,0.26,-5.9,-0.35,126.0,280.0,45.0,436.0,99.0,42.7,35.7,136.0,69.1,47.0,296.0,30.0,10.1,18.0,1.06,13.3
195.0,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,34.0,1988.0,11.0,12.0,1.0,1.0,2.0,0.0,11.8,0.35,-0.2,-0.01,26.0,79.0,32.9,348.0,57.0,20.4,26.2,47.0,17.0,26.4,108.0,5.0,4.6,16.0,1.45,19.9
196.0,Álvaro Vallés,es ESP,GK,Las Palmas,es La Liga,26.0,1997.0,36.3,44.0,5.0,0.0,5.0,3.0,48.7,0.28,7.7,0.21,137.0,447.0,30.6,1762.0,194.0,21.7,27.3,151.0,42.4,39.1,521.0,29.0,5.6,96.0,2.65,17.8
197.0,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,20.0,2002.0,21.0,28.0,3.0,0.0,3.0,0.0,25.4,0.25,-2.6,-0.12,55.0,142.0,38.7,789.0,117.0,17.1,24.4,72.0,9.7,15.7,232.0,17.0,7.3,31.0,1.48,15.8
198.0,Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,26.0,1996.0,38.0,61.0,7.0,1.0,8.0,3.0,60.0,0.32,2.0,0.05,53.0,225.0,23.6,1363.0,193.0,14.3,24.0,201.0,14.9,22.2,511.0,33.0,6.5,81.0,2.13,17.1
199.0,Fran Vieites,es ESP,GK,Betis,es La Liga,24.0,1999.0,3.5,4.0,0.0,1.0,0.0,0.0,4.5,0.25,0.5,0.15,13.0,50.0,26.0,82.0,18.0,37.8,36.5,35.0,54.3,46.4,65.0,3.0,4.6,2.0,0.57,10.5
200.0,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,26.0,1997.0,11.3,18.0,2.0,0.0,2.0,1.0,16.3,0.31,-0.7,-0.07,39.0,138.0,28.3,223.0,48.0,35.4,34.4,98.0,60.2,45.7,136.0,5.0,3.7,9.0,0.8,13.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.0,Odysseas Vlachodimos,gr GRE,GK,Nott'ham Forest,eng Premier League,29.0,1994.0,5.0,12.0,1.0,0.0,2.0,0.0,7.9,0.31,-4.1,-0.83,28.0,60.0,46.7,130.0,21.0,25.4,29.6,44.0,61.4,44.3,92.0,3.0,3.3,2.0,0.4,10.3
202.0,Robin Zentner,de GER,GK,Mainz 05,de Bundesliga,28.0,1994.0,30.0,48.0,3.0,1.0,2.0,1.0,49.2,0.37,2.2,0.07,180.0,512.0,35.2,862.0,146.0,47.3,38.5,177.0,58.8,46.4,393.0,42.0,10.7,48.0,1.6,16.0
203.0,Michael Zetterer,de GER,GK,Werder Bremen,de Bundesliga,28.0,1995.0,27.0,37.0,4.0,0.0,4.0,1.0,41.0,0.3,5.0,0.18,145.0,330.0,43.9,977.0,161.0,28.5,32.7,144.0,36.1,38.1,407.0,34.0,8.4,30.0,1.11,14.6
