Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
92.0,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,21.0,1999.0,38.0,55.0,10.0,2.0,7.0,1.0,51.2,0.24,-2.8,-0.07,197.0,640.0,30.8,864.0,131.0,50.1,39.9,257.0,80.5,54.8,507.0,23.0,4.5,36.0,0.95,14.8
93.0,Michael Langer,at AUT,GK,Schalke 04,de Bundesliga,35.0,1985.0,2.7,12.0,0.0,0.0,4.0,1.0,6.7,0.29,-4.3,-1.64,11.0,33.0,33.3,51.0,8.0,37.3,35.8,26.0,53.8,38.9,42.0,0.0,0.0,5.0,1.88,15.8
94.0,Gautier Larsonneur,fr FRA,GK,Brest,fr Ligue 1,23.0,1997.0,35.0,62.0,8.0,1.0,5.0,2.0,53.6,0.27,-6.4,-0.18,181.0,398.0,45.5,967.0,173.0,31.7,33.7,282.0,32.3,34.4,548.0,26.0,4.7,24.0,0.69,12.9
95.0,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,34.0,1985.0,36.8,51.0,10.0,0.0,5.0,3.0,42.6,0.25,-5.4,-0.15,186.0,494.0,37.7,764.0,141.0,48.7,37.5,257.0,47.5,39.0,480.0,17.0,3.5,29.0,0.79,14.3
96.0,Benjamin Lecomte,fr FRA,GK,Monaco,fr Ligue 1,29.0,1991.0,28.0,27.0,3.0,1.0,0.0,1.0,21.7,0.28,-4.3,-0.15,109.0,322.0,33.9,837.0,110.0,29.9,32.1,169.0,42.6,38.4,312.0,9.0,2.9,62.0,2.21,18.7
97.0,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,27.0,1993.0,32.0,45.0,8.0,2.0,3.0,1.0,44.7,0.29,0.7,0.02,342.0,834.0,41.0,708.0,60.0,78.1,50.4,297.0,94.6,65.1,512.0,31.0,6.1,21.0,0.66,11.5
98.0,Bernd Leno,de GER,GK,Arsenal,eng Premier League,28.0,1992.0,34.8,37.0,1.0,0.0,3.0,4.0,32.3,0.26,-0.7,-0.02,78.0,293.0,26.6,953.0,183.0,17.2,25.4,227.0,56.8,43.0,487.0,18.0,3.7,33.0,0.95,16.1
99.0,Karlo Letica,hr CRO,GK,Sampdoria,it Serie A,23.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.22,0.2,0.22,1.0,5.0,20.0,29.0,7.0,13.8,25.6,5.0,20.0,33.6,17.0,0.0,0.0,1.0,1.0,11.0
100.0,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,33.0,1986.0,38.0,45.0,10.0,0.0,3.0,3.0,45.6,0.24,3.6,0.1,159.0,408.0,39.0,814.0,180.0,38.6,32.4,264.0,35.6,28.1,590.0,23.0,3.9,24.0,0.63,13.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,Niklas Lomb,de GER,GK,Leverkusen,de Bundesliga,27.0,1993.0,1.5,3.0,0.0,0.0,0.0,0.0,3.3,0.42,0.3,0.23,5.0,12.0,41.7,53.0,14.0,17.0,28.0,7.0,42.9,38.7,17.0,0.0,0.0,2.0,1.33,18.0
102.0,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,29.0,1990.0,38.0,43.0,5.0,2.0,4.0,2.0,36.2,0.23,-4.8,-0.13,149.0,338.0,44.1,934.0,186.0,25.9,30.2,249.0,38.6,35.6,499.0,10.0,2.0,60.0,1.58,18.3
103.0,Pau López,es ESP,GK,Roma,it Serie A,25.0,1994.0,20.2,29.0,3.0,1.0,4.0,3.0,25.4,0.27,-0.6,-0.03,59.0,166.0,35.5,562.0,107.0,22.6,29.2,101.0,38.6,35.6,174.0,7.0,4.0,30.0,1.49,19.2
104.0,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,33.0,1987.0,30.8,42.0,4.0,0.0,5.0,1.0,39.8,0.27,-1.2,-0.04,180.0,475.0,37.9,927.0,108.0,37.1,34.2,215.0,60.9,42.8,376.0,18.0,4.8,20.0,0.65,13.1
105.0,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,25.0,1995.0,38.0,23.0,1.0,0.0,7.0,2.0,28.8,0.25,7.8,0.21,123.0,393.0,31.3,826.0,194.0,30.3,31.6,240.0,59.6,48.7,490.0,27.0,5.5,44.0,1.16,17.2
106.0,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,20.0,1999.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,0.53,0.1,0.05,2.0,11.0,18.2,25.0,2.0,20.0,29.3,12.0,50.0,41.4,12.0,0.0,0.0,3.0,3.0,24.7
107.0,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,35.0,1985.0,37.0,45.0,3.0,1.0,7.0,1.0,39.0,0.29,-5.0,-0.14,143.0,491.0,29.1,1029.0,198.0,32.3,31.9,291.0,54.6,42.7,564.0,22.0,3.9,35.0,0.95,15.2
108.0,Niccolò Manfredini,it ITA,GK,Benevento,it Serie A,32.0,1988.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.18,-0.1,-0.08,1.0,5.0,20.0,24.0,9.0,8.3,25.6,7.0,42.9,36.9,19.0,2.0,10.5,3.0,3.0,13.0
109.0,Vito Mannone,it ITA,GK,Monaco,fr Ligue 1,32.0,1988.0,9.0,14.0,2.0,0.0,1.0,0.0,12.7,0.33,-1.3,-0.15,43.0,120.0,35.8,226.0,24.0,33.6,32.9,61.0,72.1,52.8,92.0,1.0,1.1,10.0,1.11,21.5
110.0,Federico Marchetti,it ITA,GK,Genoa,it Serie A,37.0,1983.0,3.7,11.0,0.0,0.0,1.0,0.0,8.6,0.48,-2.4,-0.64,11.0,30.0,36.7,103.0,17.0,16.5,24.4,34.0,38.2,30.4,48.0,1.0,2.1,6.0,1.62,14.5
111.0,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27.0,1992.0,38.0,46.0,5.0,2.0,4.0,1.0,49.2,0.24,4.2,0.11,247.0,639.0,38.7,1058.0,177.0,45.1,37.1,254.0,63.8,46.8,613.0,42.0,6.9,34.0,0.89,14.2
112.0,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,22.0,1998.0,1.0,2.0,0.0,0.0,1.0,0.0,0.9,0.23,-1.1,-1.08,3.0,13.0,23.1,44.0,4.0,29.5,29.4,6.0,0.0,15.0,13.0,0.0,0.0,2.0,2.0,20.2
113.0,Jordi Masip,es ESP,GK,Valladolid,es La Liga,31.0,1989.0,25.0,40.0,4.0,1.0,3.0,0.0,38.4,0.3,-1.6,-0.06,165.0,522.0,31.6,579.0,94.0,59.4,43.2,217.0,82.0,58.0,377.0,6.0,1.6,18.0,0.72,14.9
114.0,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,30.0,1989.0,30.0,57.0,6.0,1.0,2.0,1.0,46.5,0.28,-9.5,-0.32,109.0,435.0,25.1,900.0,131.0,37.1,32.0,171.0,59.1,41.1,365.0,23.0,6.3,31.0,1.03,15.6
115.0,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,28.0,1992.0,30.5,25.0,2.0,1.0,4.0,1.0,21.9,0.24,-2.1,-0.07,71.0,197.0,36.0,846.0,126.0,17.6,25.4,179.0,26.8,25.7,335.0,17.0,5.1,27.0,0.89,15.2
116.0,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,28.0,1992.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.81,-0.2,-0.19,6.0,11.0,54.5,23.0,2.0,43.5,33.5,6.0,16.7,29.0,11.0,0.0,0.0,0.0,0.0,11.0
117.0,Alex Meret,it ITA,GK,Napoli,it Serie A,23.0,1997.0,22.0,29.0,2.0,1.0,3.0,1.0,26.2,0.31,-1.8,-0.08,35.0,77.0,45.5,510.0,96.0,12.2,24.9,93.0,16.1,23.3,241.0,8.0,3.3,13.0,0.59,13.1
118.0,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,20.0,2000.0,35.0,52.0,8.0,1.0,11.0,2.0,46.6,0.21,-3.4,-0.1,100.0,305.0,32.8,1099.0,286.0,19.7,27.4,267.0,33.3,29.4,447.0,24.0,5.4,19.0,0.54,11.9
119.0,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,23.0,1997.0,5.0,6.0,1.0,0.0,0.0,0.0,5.4,0.22,-0.6,-0.12,20.0,72.0,27.8,143.0,17.0,38.5,36.1,32.0,53.1,44.7,64.0,1.0,1.6,10.0,2.0,19.1
120.0,Antonio Mirante,it ITA,GK,Roma,it Serie A,37.0,1983.0,12.8,19.0,2.0,1.0,0.0,0.0,15.8,0.24,-3.2,-0.27,46.0,106.0,43.4,309.0,63.0,26.9,30.9,83.0,27.7,28.6,162.0,1.0,0.6,23.0,1.95,18.3
121.0,Lorenzo Montipò,it ITA,GK,Benevento,it Serie A,24.0,1996.0,37.0,74.0,4.0,0.0,8.0,6.0,62.3,0.34,-5.7,-0.15,204.0,578.0,35.3,966.0,178.0,43.5,36.8,271.0,58.3,43.4,620.0,19.0,3.1,21.0,0.57,11.6
122.0,Jessy Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,34.0,1986.0,29.0,42.0,4.0,3.0,6.0,2.0,30.0,0.26,-10.0,-0.34,99.0,308.0,32.1,676.0,146.0,28.7,33.4,200.0,57.0,46.2,377.0,16.0,4.2,13.0,0.45,13.1
123.0,Florian Müller,de GER,GK,Freiburg,de Bundesliga,22.0,1997.0,31.0,46.0,2.0,2.0,3.0,2.0,45.3,0.28,1.3,0.04,165.0,556.0,29.7,1060.0,151.0,33.8,34.0,271.0,73.1,55.4,409.0,7.0,1.7,36.0,1.16,17.4
124.0,Juan Musso,ar ARG,GK,Udinese,it Serie A,26.0,1994.0,35.0,51.0,13.0,2.0,2.0,0.0,51.0,0.26,0.0,0.0,165.0,380.0,43.4,760.0,171.0,36.2,32.9,254.0,41.3,34.7,484.0,26.0,5.4,18.0,0.51,13.3
125.0,Paul Nardi,fr FRA,GK,Lorient,fr Ligue 1,26.0,1994.0,23.0,43.0,4.0,0.0,3.0,0.0,33.6,0.27,-9.4,-0.41,92.0,320.0,28.8,435.0,109.0,42.1,36.7,197.0,69.5,51.4,288.0,10.0,3.5,17.0,0.74,15.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.0,Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,33.0,1986.0,28.0,18.0,1.0,0.0,2.0,0.0,26.0,0.26,8.0,0.28,65.0,139.0,46.8,572.0,115.0,18.2,27.2,170.0,20.6,26.7,308.0,0.0,0.0,25.0,0.89,16.6
127.0,Neto,br BRA,GK,Barcelona,es La Liga,31.0,1989.0,7.0,6.0,2.0,0.0,1.0,0.0,7.4,0.23,1.4,0.2,14.0,36.0,38.9,189.0,37.0,15.3,24.8,52.0,13.5,23.0,86.0,2.0,2.3,8.0,1.14,13.9
128.0,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,34.0,1986.0,33.0,42.0,1.0,0.0,5.0,0.0,44.2,0.35,2.2,0.07,123.0,256.0,48.0,1131.0,188.0,20.5,28.8,186.0,12.9,27.2,349.0,5.0,1.4,105.0,3.18,23.6
129.0,Will Norris,eng ENG,GK,Burnley,eng Premier League,26.0,1993.0,2.0,4.0,0.0,0.0,2.0,0.0,0.9,0.15,-3.1,-1.54,20.0,48.0,41.7,39.0,1.0,82.1,54.5,18.0,88.9,62.8,27.0,2.0,7.4,1.0,0.5,10.0
130.0,Alexander Nübel,de GER,GK,Bayern Munich,de Bundesliga,23.0,1996.0,1.0,2.0,0.0,0.0,1.0,0.0,1.1,0.28,-0.9,-0.88,1.0,3.0,33.3,28.0,2.0,10.7,23.4,8.0,0.0,20.4,12.0,1.0,8.3,0.0,0.0,7.7
131.0,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,27.0,1993.0,38.0,25.0,1.0,0.0,5.0,3.0,33.1,0.25,11.1,0.29,202.0,539.0,37.5,710.0,131.0,49.7,39.1,293.0,63.5,45.9,513.0,14.0,2.7,27.0,0.71,15.7
132.0,Robin Olsen,se SWE,GK,Everton,eng Premier League,30.0,1990.0,7.0,9.0,1.0,0.0,0.0,0.0,9.5,0.29,0.5,0.07,36.0,93.0,38.7,148.0,23.0,42.6,35.6,51.0,58.8,42.9,88.0,4.0,4.5,4.0,0.57,12.3
133.0,Jonas Omlin,ch SUI,GK,Montpellier,fr Ligue 1,26.0,1994.0,29.7,51.0,11.0,0.0,4.0,2.0,49.2,0.25,0.2,0.01,199.0,454.0,43.8,737.0,175.0,39.9,35.5,246.0,65.0,48.8,442.0,24.0,5.4,16.0,0.54,13.4
134.0,Stefan Ortega,de GER,GK,Arminia,de Bundesliga,27.0,1992.0,34.0,52.0,5.0,0.0,5.0,1.0,54.1,0.29,3.1,0.09,436.0,938.0,46.5,1698.0,121.0,45.9,38.6,250.0,63.2,49.1,525.0,17.0,3.2,44.0,1.29,16.8
135.0,David Ospina,co COL,GK,Napoli,it Serie A,31.0,1988.0,16.0,12.0,3.0,0.0,0.0,0.0,13.9,0.26,1.9,0.12,57.0,119.0,47.9,488.0,51.0,22.7,28.6,57.0,14.0,22.9,192.0,15.0,7.8,11.0,0.69,12.6
136.0,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,32.0,1988.0,34.0,38.0,9.0,0.0,4.0,1.0,38.4,0.23,1.4,0.04,207.0,526.0,39.4,752.0,184.0,43.6,38.4,286.0,69.2,51.2,536.0,39.0,7.3,47.0,1.38,16.1
137.0,Fernando Pacheco,es ESP,GK,Alavés,es La Liga,28.0,1992.0,37.2,57.0,3.0,0.0,5.0,0.0,51.0,0.35,-6.0,-0.16,305.0,601.0,50.7,777.0,112.0,53.7,40.3,299.0,61.5,44.6,535.0,18.0,3.4,37.0,0.99,14.5
138.0,Daniele Padelli,it ITA,GK,Inter,it Serie A,34.0,1985.0,0.5,1.0,1.0,0.0,0.0,0.0,1.3,0.13,0.3,0.5,0.0,0.0,,9.0,1.0,0.0,17.9,4.0,0.0,14.5,5.0,0.0,0.0,1.0,2.0,20.0
139.0,Alberto Paleari,it ITA,GK,Genoa,it Serie A,27.0,1992.0,2.3,3.0,0.0,0.0,0.0,0.0,2.9,0.25,-0.1,-0.04,7.0,30.0,23.3,59.0,11.0,39.0,34.6,19.0,36.8,35.7,33.0,1.0,3.0,2.0,0.87,11.1
140.0,Ivor Pandur,hr CRO,GK,Hellas Verona,it Serie A,20.0,2000.0,3.7,6.0,0.0,0.0,1.0,0.0,4.8,0.37,-1.2,-0.33,16.0,56.0,28.6,79.0,9.0,45.6,34.1,22.0,90.9,61.2,37.0,3.0,8.1,5.0,1.36,16.8
141.0,Rui Patrício,pt POR,GK,Wolves,eng Premier League,32.0,1988.0,37.0,51.0,7.0,1.0,8.0,3.0,45.3,0.26,-2.7,-0.07,160.0,383.0,41.8,540.0,146.0,43.9,35.5,268.0,54.5,36.8,558.0,21.0,3.8,12.0,0.32,10.6
142.0,Jiří Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,28.0,1992.0,34.0,57.0,4.0,0.0,7.0,3.0,48.7,0.28,-5.3,-0.16,211.0,461.0,45.8,865.0,168.0,37.8,33.9,279.0,48.0,40.9,567.0,17.0,3.0,30.0,0.88,14.4
143.0,Bailey Peacock-Farrell,nir NIR,GK,Burnley,eng Premier League,23.0,1996.0,4.0,14.0,0.0,0.0,2.0,0.0,7.9,0.33,-6.1,-1.52,43.0,94.0,45.7,83.0,6.0,80.7,49.8,29.0,93.1,64.8,50.0,0.0,0.0,4.0,1.0,22.8
144.0,Gianluca Pegolo,it ITA,GK,Sassuolo,it Serie A,39.0,1981.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,0.1,0.13,0.0,1.0,0.0,14.0,2.0,7.1,19.1,8.0,0.0,14.0,15.0,1.0,6.7,1.0,1.0,15.3
145.0,Yohann Pelé,fr FRA,GK,Marseille,fr Ligue 1,37.0,1982.0,1.0,2.0,0.0,0.0,0.0,0.0,1.7,0.35,-0.3,-0.26,0.0,0.0,,20.0,7.0,0.0,17.2,3.0,0.0,18.3,12.0,0.0,0.0,1.0,1.0,12.0
146.0,Philipp Pentke,de GER,GK,Hoffenheim,de Bundesliga,35.0,1985.0,3.0,3.0,0.0,1.0,0.0,0.0,4.1,0.36,1.1,0.36,9.0,20.0,45.0,89.0,19.0,21.3,26.5,20.0,5.0,22.8,26.0,0.0,0.0,3.0,1.0,22.0
147.0,Juan Pérez,es ESP,GK,Osasuna,es La Liga,24.0,1996.0,3.0,3.0,1.0,0.0,0.0,0.0,3.1,0.26,0.1,0.02,20.0,55.0,36.4,58.0,8.0,48.3,41.3,29.0,93.1,63.4,44.0,0.0,0.0,3.0,1.0,13.0
148.0,Mattia Perin,it ITA,GK,Genoa,it Serie A,27.0,1992.0,32.0,44.0,7.0,0.0,5.0,2.0,47.5,0.27,5.5,0.17,186.0,554.0,33.6,882.0,140.0,47.4,37.1,275.0,49.5,38.4,540.0,19.0,3.5,18.0,0.56,12.6
149.0,Pavao Pervan,at AUT,GK,Wolfsburg,de Bundesliga,32.0,1987.0,2.0,4.0,0.0,0.0,2.0,0.0,3.4,0.25,-0.6,-0.29,11.0,28.0,39.3,53.0,5.0,34.0,32.6,17.0,58.8,47.5,35.0,0.0,0.0,0.0,0.0,10.7
150.0,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,26.0,1994.0,30.5,39.0,2.0,1.0,5.0,1.0,37.9,0.28,-0.1,0.0,230.0,590.0,39.0,951.0,151.0,47.4,37.8,198.0,70.2,52.4,468.0,20.0,4.3,31.0,1.02,13.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,30.0,1990.0,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.51,0.0,0.07,0.0,0.0,,9.0,0.0,0.0,20.9,2.0,0.0,14.0,2.0,0.0,0.0,1.0,3.91,28.0
152.0,Nick Pope,eng ENG,GK,Burnley,eng Premier League,28.0,1992.0,32.0,37.0,3.0,0.0,4.0,1.0,40.2,0.25,4.2,0.13,254.0,699.0,36.3,724.0,136.0,67.1,46.3,251.0,84.9,58.9,523.0,32.0,6.1,73.0,2.28,18.1
153.0,Ivan Provedel,it ITA,GK,Spezia,it Serie A,26.0,1994.0,29.0,55.0,6.0,1.0,4.0,0.0,47.9,0.32,-7.1,-0.24,185.0,489.0,37.8,1244.0,132.0,33.4,34.2,157.0,46.5,42.0,298.0,9.0,3.0,47.0,1.62,17.3
154.0,Anthony Racioppi,ch SUI,GK,Dijon,fr Ligue 1,21.0,1998.0,21.0,33.0,3.0,0.0,4.0,0.0,33.3,0.33,0.3,0.02,97.0,297.0,32.7,472.0,103.0,37.5,33.9,177.0,67.8,48.1,330.0,7.0,2.1,13.0,0.62,11.5
155.0,Ionuț Radu,ro ROU,GK,Inter,it Serie A,23.0,1997.0,1.5,1.0,0.0,0.0,0.0,0.0,0.4,0.07,-0.6,-0.38,0.0,2.0,0.0,47.0,12.0,4.3,21.1,9.0,0.0,13.9,28.0,0.0,0.0,3.0,2.0,13.9
156.0,Rafael,br BRA,GK,Spezia,it Serie A,38.0,1982.0,2.3,5.0,0.0,0.0,0.0,0.0,5.9,0.33,0.9,0.38,12.0,35.0,34.3,91.0,10.0,34.1,32.4,16.0,25.0,27.8,37.0,1.0,2.7,2.0,0.87,12.6
157.0,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,24.0,1995.0,36.5,49.0,4.0,0.0,7.0,1.0,49.9,0.28,1.9,0.05,192.0,640.0,30.0,1106.0,159.0,40.0,36.7,340.0,58.2,46.6,574.0,11.0,1.9,34.0,0.93,14.5
158.0,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,eng Premier League,22.0,1998.0,38.0,63.0,3.0,0.0,8.0,3.0,54.3,0.26,-5.7,-0.15,263.0,817.0,32.2,866.0,128.0,64.5,45.5,281.0,91.8,64.5,578.0,33.0,5.7,34.0,0.89,12.8
159.0,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,33.0,1987.0,3.0,3.0,0.0,0.0,3.0,0.0,1.2,0.13,-1.8,-0.6,12.0,39.0,30.8,43.0,5.0,55.8,42.2,23.0,65.2,45.7,49.0,0.0,0.0,2.0,0.67,13.6
160.0,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,20.0,1999.0,4.0,10.0,1.0,0.0,1.0,1.0,7.2,0.34,-1.8,-0.44,8.0,23.0,34.8,114.0,17.0,16.7,25.6,23.0,17.4,21.8,33.0,0.0,0.0,8.0,2.0,26.2
161.0,Pepe Reina,es ESP,GK,Lazio,it Serie A,37.0,1982.0,29.0,41.0,8.0,0.0,6.0,2.0,37.4,0.26,-1.6,-0.05,131.0,295.0,44.4,983.0,125.0,26.8,30.8,145.0,22.1,25.5,372.0,9.0,2.4,17.0,0.59,13.8
162.0,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,25.0,1995.0,38.0,38.0,3.0,0.0,4.0,1.0,35.0,0.3,-2.0,-0.05,204.0,520.0,39.2,998.0,132.0,38.2,35.1,217.0,64.1,49.7,415.0,9.0,2.2,47.0,1.24,17.3
163.0,Baptiste Reynet,fr FRA,GK,Nîmes,fr Ligue 1,29.0,1990.0,38.0,71.0,6.0,1.0,7.0,0.0,64.1,0.29,-6.9,-0.18,254.0,731.0,34.7,1287.0,148.0,41.2,36.1,304.0,66.1,47.1,600.0,17.0,2.8,41.0,1.08,16.1
164.0,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,26.0,1993.0,9.0,9.0,0.0,0.0,0.0,1.0,10.2,0.29,2.2,0.24,6.0,23.0,26.1,158.0,40.0,10.8,23.2,55.0,10.9,24.5,110.0,0.0,0.0,10.0,1.11,18.0
165.0,Roberto,es ESP,GK,Valladolid,es La Liga,34.0,1986.0,13.0,17.0,2.0,0.0,2.0,0.0,15.0,0.3,-2.0,-0.15,86.0,288.0,29.9,299.0,39.0,64.5,46.8,114.0,83.3,58.9,201.0,1.0,0.5,10.0,0.77,13.9
166.0,Joel Robles,es ESP,GK,Betis,es La Liga,30.0,1990.0,18.0,25.0,4.0,1.0,4.0,2.0,22.8,0.3,-0.2,-0.01,95.0,278.0,34.2,440.0,81.0,48.4,37.8,116.0,56.0,42.7,218.0,9.0,4.1,32.0,1.78,19.0
167.0,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,23.0,1996.0,2.0,5.0,1.0,0.0,1.0,0.0,4.0,0.44,-1.0,-0.48,6.0,13.0,46.2,40.0,6.0,27.5,30.2,7.0,28.6,30.1,17.0,1.0,5.9,2.0,1.0,14.0
168.0,Rubén,es ESP,GK,Osasuna,es La Liga,36.0,1984.0,2.1,5.0,0.0,0.0,0.0,0.0,4.4,0.55,-0.6,-0.29,32.0,50.0,64.0,45.0,2.0,80.0,49.5,14.0,100.0,59.6,23.0,1.0,4.3,4.0,1.93,19.4
169.0,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33.0,1986.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.22,-0.1,-0.11,1.0,6.0,16.7,19.0,10.0,26.3,33.2,5.0,20.0,31.0,19.0,3.0,15.8,0.0,0.0,8.7
170.0,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28.0,1992.0,2.0,4.0,0.0,0.0,0.0,0.0,2.7,0.33,-1.3,-0.67,10.0,25.0,40.0,76.0,18.0,21.1,25.9,21.0,42.9,41.1,33.0,1.0,3.0,0.0,0.0,9.7
171.0,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28.0,1992.0,3.0,2.0,1.0,0.0,0.0,0.0,3.6,0.27,1.6,0.55,3.0,7.0,42.9,59.0,21.0,6.8,21.9,9.0,33.3,29.9,28.0,6.0,21.4,4.0,1.33,14.3
172.0,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28.0,1992.0,11.0,19.0,4.0,0.0,3.0,1.0,12.6,0.26,-5.4,-0.49,42.0,111.0,37.8,355.0,61.0,25.4,28.8,56.0,37.5,32.7,136.0,6.0,4.4,4.0,0.36,10.6
173.0,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27.0,1992.0,10.5,24.0,4.0,0.0,5.0,2.0,21.6,0.27,-0.4,-0.04,44.0,117.0,37.6,280.0,67.0,26.1,29.9,95.0,46.3,38.7,132.0,8.0,6.1,13.0,1.24,14.2
174.0,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36.0,1984.0,15.0,14.0,0.0,0.0,4.0,0.0,12.9,0.25,-1.1,-0.08,76.0,198.0,38.4,425.0,71.0,29.2,30.6,122.0,60.7,47.9,169.0,3.0,1.8,39.0,2.6,20.8
175.0,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22.0,1997.0,27.0,27.0,2.0,0.0,5.0,1.0,23.3,0.24,-2.7,-0.1,151.0,411.0,36.7,925.0,118.0,34.7,33.6,177.0,50.8,41.1,340.0,22.0,6.5,29.0,1.07,14.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,33.0,1986.0,38.0,50.0,4.0,0.0,9.0,2.0,42.2,0.29,-5.8,-0.15,159.0,425.0,37.4,1038.0,181.0,32.1,33.2,210.0,43.8,37.9,484.0,20.0,4.1,19.0,0.5,13.6
177.0,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,28.0,1992.0,26.0,39.0,6.0,1.0,2.0,0.0,38.9,0.31,-0.1,0.0,126.0,288.0,43.8,696.0,128.0,25.3,31.2,220.0,50.9,42.9,373.0,10.0,2.7,19.0,0.73,14.5
178.0,Simone Scuffet,it ITA,GK,Udinese,it Serie A,24.0,1996.0,1.0,2.0,1.0,0.0,0.0,0.0,1.7,0.19,-0.3,-0.26,8.0,17.0,47.1,19.0,5.0,52.6,39.1,9.0,77.8,48.6,26.0,0.0,0.0,0.0,0.0,5.7
179.0,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,28.0,1992.0,6.0,13.0,2.0,1.0,3.0,0.0,9.2,0.29,-3.8,-0.63,38.0,101.0,37.6,124.0,25.0,51.6,40.1,50.0,74.0,54.9,85.0,4.0,4.7,2.0,0.33,7.7
180.0,Luigi Sepe,it ITA,GK,Parma,it Serie A,29.0,1991.0,36.0,76.0,2.0,0.0,8.0,3.0,56.8,0.31,-16.2,-0.45,298.0,554.0,53.8,1165.0,182.0,38.1,34.4,274.0,40.1,36.5,619.0,16.0,2.6,24.0,0.67,13.9
181.0,Rui Silva,pt POR,GK,Granada,es La Liga,26.0,1994.0,32.0,55.0,5.0,2.0,3.0,1.0,48.6,0.29,-5.4,-0.17,264.0,713.0,37.0,806.0,66.0,61.7,43.9,265.0,81.5,55.7,461.0,10.0,2.2,51.0,1.59,18.8
182.0,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29.0,1991.0,34.0,42.0,6.0,1.0,6.0,2.0,36.6,0.24,-3.4,-0.1,191.0,679.0,28.1,694.0,77.0,63.5,43.1,266.0,89.5,58.0,444.0,9.0,2.0,20.0,0.61,12.4
183.0,Unai Simón,es ESP,GK,Athletic Club,es La Liga,23.0,1997.0,37.0,40.0,5.0,1.0,6.0,1.0,36.1,0.28,-2.9,-0.08,205.0,489.0,41.9,799.0,204.0,37.0,35.2,263.0,73.4,52.8,539.0,24.0,4.5,34.0,0.92,15.1
